date,product_id,stock_level,stock_before_sale,reorder_triggered,order_quantity
2023-09-12,SKU_0001,6765,6893,0,0
2023-09-13,SKU_0001,6647,6765,0,0
2023-09-14,SKU_0001,6487,6647,0,0
2023-09-15,SKU_0001,6355,6487,0,0
2023-09-16,SKU_0001,6235,6355,0,0
2023-09-17,SKU_0001,6127,6235,0,0
2023-09-18,SKU_0001,6002,6127,0,0
2023-09-20,SKU_0001,5856,6002,0,0
2023-09-21,SKU_0001,5729,5856,0,0
2023-09-22,SKU_0001,5592,5729,0,0
2023-09-24,SKU_0001,5475,5592,0,0
2023-09-25,SKU_0001,5344,5475,0,0
2023-09-26,SKU_0001,5204,5344,0,0
2023-09-27,SKU_0001,5090,5204,0,0
2023-09-28,SKU_0001,4926,5090,0,0
2023-09-29,SKU_0001,4784,4926,0,0
2023-09-30,SKU_0001,4673,4784,0,0
2023-10-01,SKU_0001,4571,4673,0,0
2023-10-02,SKU_0001,4448,4571,0,0
2023-10-03,SKU_0001,4335,4448,0,0
2023-10-04,SKU_0001,4173,4335,0,0
2023-10-05,SKU_0001,4050,4173,0,0
2023-10-06,SKU_0001,3897,4050,0,0
2023-10-07,SKU_0001,3793,3897,0,0
2023-10-08,SKU_0001,3680,3793,0,0
2023-10-09,SKU_0001,3521,3680,0,0
2023-10-10,SKU_0001,3393,3521,0,0
2023-10-11,SKU_0001,3261,3393,0,0
2023-10-12,SKU_0001,3125,3261,0,0
2023-10-13,SKU_0001,2969,3125,0,0
2023-10-14,SKU_0001,2875,2969,0,0
2023-10-15,SKU_0001,2770,2875,0,0
2023-10-16,SKU_0001,2656,2770,0,0
2023-10-17,SKU_0001,2513,2656,0,0
2023-10-18,SKU_0001,2364,2513,0,0
2023-10-19,SKU_0001,2230,2364,0,0
2023-10-20,SKU_0001,2080,2230,0,0
2023-10-21,SKU_0001,10146,2080,1,8178
2023-10-22,SKU_0001,10027,10146,0,0
2023-10-23,SKU_0001,9858,10027,0,0
2023-10-24,SKU_0001,9735,9858,0,0
2023-10-25,SKU_0001,9615,9735,0,0
2023-10-26,SKU_0001,9494,9615,0,0
2023-10-27,SKU_0001,9331,9494,0,0
2023-10-28,SKU_0001,9242,9331,0,0
2023-10-29,SKU_0001,9148,9242,0,0
2023-10-30,SKU_0001,8995,9148,0,0
2023-10-31,SKU_0001,8793,8995,0,0
2023-11-01,SKU_0001,8653,8793,0,0
2023-11-02,SKU_0001,8520,8653,0,0
2023-11-03,SKU_0001,8376,8520,0,0
2023-11-05,SKU_0001,8253,8376,0,0
2023-11-06,SKU_0001,8092,8253,0,0
2023-11-07,SKU_0001,7928,8092,0,0
2023-11-08,SKU_0001,7780,7928,0,0
2023-11-09,SKU_0001,7624,7780,0,0
2023-11-10,SKU_0001,7477,7624,0,0
2023-11-11,SKU_0001,7374,7477,0,0
2023-11-12,SKU_0001,7280,7374,0,0
2023-11-13,SKU_0001,7123,7280,0,0
2023-11-14,SKU_0001,6994,7123,0,0
2023-11-15,SKU_0001,6831,6994,0,0
2023-11-16,SKU_0001,6678,6831,0,0
2023-11-17,SKU_0001,6514,6678,0,0
2023-11-18,SKU_0001,6421,6514,0,0
2023-11-19,SKU_0001,6289,6421,0,0
2023-11-20,SKU_0001,6115,6289,0,0
2023-11-21,SKU_0001,5984,6115,0,0
2023-11-23,SKU_0001,5800,5984,0,0
2023-11-24,SKU_0001,5550,5800,0,0
2023-11-25,SKU_0001,5392,5550,0,0
2023-11-26,SKU_0001,5298,5392,0,0
2023-11-27,SKU_0001,5103,5298,0,0
2023-11-28,SKU_0001,4853,5103,0,0
2023-11-29,SKU_0001,4692,4853,0,0
2023-11-30,SKU_0001,4528,4692,0,0
2023-12-01,SKU_0001,4375,4528,0,0
2023-12-02,SKU_0001,4270,4375,0,0
2023-12-04,SKU_0001,4125,4270,0,0
2023-12-05,SKU_0001,4001,4125,0,0
2023-12-06,SKU_0001,3825,4001,0,0
2023-12-07,SKU_0001,3696,3825,0,0
2023-12-08,SKU_0001,3566,3696,0,0
2023-12-09,SKU_0001,3472,3566,0,0
2023-12-10,SKU_0001,3357,3472,0,0
2023-12-11,SKU_0001,3201,3357,0,0
2023-12-12,SKU_0001,3041,3201,0,0
2023-12-13,SKU_0001,2887,3041,0,0
2023-12-14,SKU_0001,2713,2887,0,0
2023-12-15,SKU_0001,2568,2713,0,0
2023-12-16,SKU_0001,2455,2568,0,0
2023-12-17,SKU_0001,2338,2455,0,0
2023-12-18,SKU_0001,2177,2338,0,0
2023-12-19,SKU_0001,10202,2177,1,8178
2023-12-20,SKU_0001,10042,10202,0,0
2023-12-21,SKU_0001,9891,10042,0,0
2023-12-22,SKU_0001,9771,9891,0,0
2023-12-23,SKU_0001,9673,9771,0,0
2023-12-24,SKU_0001,9513,9673,0,0
2023-12-25,SKU_0001,9313,9513,0,0
2023-12-26,SKU_0001,9138,9313,0,0
2023-12-27,SKU_0001,8995,9138,0,0
2023-12-28,SKU_0001,8842,8995,0,0
2023-12-29,SKU_0001,8708,8842,0,0
2023-12-30,SKU_0001,8587,8708,0,0
2023-12-31,SKU_0001,8484,8587,0,0
2024-01-01,SKU_0001,8274,8484,0,0
2024-01-02,SKU_0001,8101,8274,0,0
2024-01-03,SKU_0001,7787,8101,0,0
2024-01-04,SKU_0001,7624,7787,0,0
2024-01-05,SKU_0001,7500,7624,0,0
2024-01-06,SKU_0001,7337,7500,0,0
2024-01-07,SKU_0001,7141,7337,0,0
2024-01-08,SKU_0001,6891,7141,0,0
2024-01-09,SKU_0001,6628,6891,0,0
2024-01-10,SKU_0001,6363,6628,0,0
2024-01-11,SKU_0001,6071,6363,0,0
2024-01-12,SKU_0001,5929,6071,0,0
2024-01-13,SKU_0001,5834,5929,0,0
2024-01-14,SKU_0001,5710,5834,0,0
2024-01-15,SKU_0001,5555,5710,0,0
2024-01-16,SKU_0001,5385,5555,0,0
2024-01-17,SKU_0001,5232,5385,0,0
2024-01-18,SKU_0001,5073,5232,0,0
2024-01-19,SKU_0001,4915,5073,0,0
2024-01-21,SKU_0001,4811,4915,0,0
2024-01-23,SKU_0001,4663,4811,0,0
2024-01-24,SKU_0001,4533,4663,0,0
2024-01-25,SKU_0001,4362,4533,0,0
2024-01-26,SKU_0001,4193,4362,0,0
2024-01-27,SKU_0001,4059,4193,0,0
2024-01-29,SKU_0001,3879,4059,0,0
2024-01-30,SKU_0001,3721,3879,0,0
2024-01-31,SKU_0001,3552,3721,0,0
2024-02-01,SKU_0001,3374,3552,0,0
2024-02-02,SKU_0001,3237,3374,0,0
2024-02-03,SKU_0001,3104,3237,0,0
2024-02-04,SKU_0001,2991,3104,0,0
2024-02-05,SKU_0001,2853,2991,0,0
2024-02-06,SKU_0001,2673,2853,0,0
2024-02-07,SKU_0001,2497,2673,0,0
2024-02-08,SKU_0001,2340,2497,0,0
2024-02-09,SKU_0001,2161,2340,0,0
2024-02-10,SKU_0001,10221,2161,1,8178
2024-02-11,SKU_0001,10125,10221,0,0
2024-02-12,SKU_0001,9972,10125,0,0
2024-02-13,SKU_0001,9802,9972,0,0
2024-02-14,SKU_0001,9575,9802,0,0
2024-02-15,SKU_0001,9396,9575,0,0
2024-02-16,SKU_0001,9222,9396,0,0
2024-02-17,SKU_0001,9100,9222,0,0
2024-02-18,SKU_0001,8984,9100,0,0
2024-02-19,SKU_0001,8803,8984,0,0
2024-02-20,SKU_0001,8638,8803,0,0
2024-02-21,SKU_0001,8505,8638,0,0
2024-02-22,SKU_0001,8360,8505,0,0
2024-02-23,SKU_0001,8219,8360,0,0
2024-02-24,SKU_0001,8106,8219,0,0
2024-02-25,SKU_0001,7981,8106,0,0
2024-02-26,SKU_0001,7829,7981,0,0
2024-02-27,SKU_0001,7648,7829,0,0
2024-02-28,SKU_0001,7496,7648,0,0
2024-02-29,SKU_0001,7357,7496,0,0
2024-03-01,SKU_0001,7196,7357,0,0
2024-03-02,SKU_0001,7098,7196,0,0
2024-03-03,SKU_0001,6967,7098,0,0
2024-03-04,SKU_0001,6813,6967,0,0
2024-03-05,SKU_0001,6509,6813,0,0
2024-03-06,SKU_0001,6333,6509,0,0
2024-03-07,SKU_0001,6180,6333,0,0
2024-03-08,SKU_0001,5997,6180,0,0
2024-03-09,SKU_0001,5876,5997,0,0
2024-03-10,SKU_0001,5682,5876,0,0
2024-03-11,SKU_0001,5502,5682,0,0
2024-03-13,SKU_0001,5348,5502,0,0
2024-03-14,SKU_0001,5219,5348,0,0
2024-03-16,SKU_0001,5097,5219,0,0
2024-03-17,SKU_0001,4962,5097,0,0
2024-03-18,SKU_0001,4799,4962,0,0
2024-03-19,SKU_0001,4642,4799,0,0
2024-03-20,SKU_0001,4450,4642,0,0
2024-03-22,SKU_0001,4293,4450,0,0
2024-03-23,SKU_0001,4158,4293,0,0
2024-03-24,SKU_0001,4024,4158,0,0
2024-03-26,SKU_0001,3873,4024,0,0
2024-03-27,SKU_0001,3720,3873,0,0
2024-03-28,SKU_0001,3537,3720,0,0
2024-03-29,SKU_0001,3367,3537,0,0
2024-03-31,SKU_0001,3239,3367,0,0
2024-04-01,SKU_0001,3074,3239,0,0
2024-04-02,SKU_0001,2922,3074,0,0
2024-04-04,SKU_0001,2779,2922,0,0
2024-04-05,SKU_0001,2624,2779,0,0
2024-04-06,SKU_0001,2507,2624,0,0
2024-04-07,SKU_0001,2399,2507,0,0
2024-04-08,SKU_0001,2241,2399,0,0
2024-04-09,SKU_0001,10190,2241,1,8178
2024-04-10,SKU_0001,9898,10190,0,0
2024-04-11,SKU_0001,9711,9898,0,0
2024-04-12,SKU_0001,9419,9711,0,0
2024-04-13,SKU_0001,9161,9419,0,0
2024-04-14,SKU_0001,8931,9161,0,0
2024-04-15,SKU_0001,8766,8931,0,0
2024-04-16,SKU_0001,8605,8766,0,0
2024-04-17,SKU_0001,8311,8605,0,0
2024-04-18,SKU_0001,8129,8311,0,0
2024-04-19,SKU_0001,7968,8129,0,0
2024-04-20,SKU_0001,7827,7968,0,0
2024-04-21,SKU_0001,7688,7827,0,0
2024-04-22,SKU_0001,7407,7688,0,0
2024-04-23,SKU_0001,7221,7407,0,0
2024-04-24,SKU_0001,7061,7221,0,0
2024-04-25,SKU_0001,6901,7061,0,0
2024-04-26,SKU_0001,6716,6901,0,0
2024-04-27,SKU_0001,6569,6716,0,0
2024-04-28,SKU_0001,6467,6569,0,0
2024-04-29,SKU_0001,6315,6467,0,0
2024-04-30,SKU_0001,6119,6315,0,0
2024-05-01,SKU_0001,5931,6119,0,0
2024-05-02,SKU_0001,5798,5931,0,0
2024-05-04,SKU_0001,5695,5798,0,0
2024-05-05,SKU_0001,5557,5695,0,0
2024-05-06,SKU_0001,5416,5557,0,0
2024-05-07,SKU_0001,5283,5416,0,0
2024-05-08,SKU_0001,5123,5283,0,0
2024-05-09,SKU_0001,4964,5123,0,0
2024-05-10,SKU_0001,4788,4964,0,0
2024-05-11,SKU_0001,4651,4788,0,0
2024-05-12,SKU_0001,4519,4651,0,0
2024-05-13,SKU_0001,4328,4519,0,0
2024-05-14,SKU_0001,4170,4328,0,0
2024-05-15,SKU_0001,3994,4170,0,0
2024-05-16,SKU_0001,3831,3994,0,0
2024-05-17,SKU_0001,3640,3831,0,0
2024-05-18,SKU_0001,3489,3640,0,0
2024-05-19,SKU_0001,3337,3489,0,0
2024-05-20,SKU_0001,3179,3337,0,0
2024-05-21,SKU_0001,3038,3179,0,0
2024-05-22,SKU_0001,2861,3038,0,0
2024-05-23,SKU_0001,2683,2861,0,0
2024-05-24,SKU_0001,2544,2683,0,0
2024-05-25,SKU_0001,2402,2544,0,0
2024-05-26,SKU_0001,2277,2402,0,0
2024-05-27,SKU_0001,2139,2277,0,0
2024-05-28,SKU_0001,10152,2139,1,8178
2024-05-30,SKU_0001,9936,10152,0,0
2024-05-31,SKU_0001,9619,9936,0,0
2024-06-01,SKU_0001,9465,9619,0,0
2024-06-02,SKU_0001,9331,9465,0,0
2024-06-03,SKU_0001,9152,9331,0,0
2024-06-04,SKU_0001,8966,9152,0,0
2024-06-05,SKU_0001,8790,8966,0,0
2024-06-06,SKU_0001,8650,8790,0,0
2024-06-07,SKU_0001,8452,8650,0,0
2024-06-08,SKU_0001,8335,8452,0,0
2024-06-09,SKU_0001,8199,8335,0,0
2024-06-10,SKU_0001,7997,8199,0,0
2024-06-11,SKU_0001,7835,7997,0,0
2024-06-12,SKU_0001,7639,7835,0,0
2024-06-13,SKU_0001,7489,7639,0,0
2024-06-14,SKU_0001,7305,7489,0,0
2024-06-15,SKU_0001,7168,7305,0,0
2024-06-16,SKU_0001,7022,7168,0,0
2024-06-17,SKU_0001,6862,7022,0,0
2024-06-18,SKU_0001,6698,6862,0,0
2024-06-19,SKU_0001,6500,6698,0,0
2024-06-20,SKU_0001,6325,6500,0,0
2024-06-21,SKU_0001,6159,6325,0,0
2024-06-22,SKU_0001,6028,6159,0,0
2024-06-23,SKU_0001,5873,6028,0,0
2024-06-24,SKU_0001,5706,5873,0,0
2024-06-25,SKU_0001,5501,5706,0,0
2024-06-27,SKU_0001,5353,5501,0,0
2024-06-28,SKU_0001,5172,5353,0,0
2024-06-29,SKU_0001,5065,5172,0,0
2024-06-30,SKU_0001,4940,5065,0,0
2024-07-01,SKU_0001,4584,4940,0,0
2024-07-02,SKU_0001,4441,4584,0,0
2024-07-03,SKU_0001,4102,4441,0,0
2024-07-04,SKU_0001,3671,4102,0,0
2024-07-05,SKU_0001,3410,3671,0,0
2024-07-06,SKU_0001,3282,3410,0,0
2024-07-07,SKU_0001,3079,3282,0,0
2024-07-08,SKU_0001,2872,3079,0,0
2024-07-10,SKU_0001,2724,2872,0,0
2024-07-11,SKU_0001,2532,2724,0,0
2024-07-12,SKU_0001,2392,2532,0,0
2024-07-13,SKU_0001,2260,2392,0,0
2024-07-14,SKU_0001,2123,2260,0,0
2024-07-15,SKU_0001,10116,2123,1,8178
2024-07-16,SKU_0001,9921,10116,0,0
2024-07-17,SKU_0001,9733,9921,0,0
2024-07-18,SKU_0001,9557,9733,0,0
2024-07-19,SKU_0001,9355,9557,0,0
2024-07-20,SKU_0001,9220,9355,0,0
2024-07-21,SKU_0001,9085,9220,0,0
2024-07-22,SKU_0001,8724,9085,0,0
2024-07-23,SKU_0001,8465,8724,0,0
2024-07-24,SKU_0001,8290,8465,0,0
2024-07-25,SKU_0001,8109,8290,0,0
2024-07-26,SKU_0001,7951,8109,0,0
2024-07-27,SKU_0001,7695,7951,0,0
2024-07-28,SKU_0001,7585,7695,0,0
2024-07-29,SKU_0001,7408,7585,0,0
2024-07-30,SKU_0001,7214,7408,0,0
2024-07-31,SKU_0001,7031,7214,0,0
2024-08-01,SKU_0001,6863,7031,0,0
2024-08-02,SKU_0001,6703,6863,0,0
2024-08-03,SKU_0001,6584,6703,0,0
2024-08-04,SKU_0001,6462,6584,0,0
2024-08-05,SKU_0001,6254,6462,0,0
2024-08-06,SKU_0001,6047,6254,0,0
2024-08-08,SKU_0001,5851,6047,0,0
2024-08-09,SKU_0001,5666,5851,0,0
2024-08-10,SKU_0001,5529,5666,0,0
2024-08-11,SKU_0001,5369,5529,0,0
2024-08-12,SKU_0001,5193,5369,0,0
2024-08-13,SKU_0001,4867,5193,0,0
2024-08-14,SKU_0001,4525,4867,0,0
2024-08-15,SKU_0001,4173,4525,0,0
2024-08-16,SKU_0001,3977,4173,0,0
2024-08-17,SKU_0001,3713,3977,0,0
2024-08-18,SKU_0001,3565,3713,0,0
2024-08-19,SKU_0001,3418,3565,0,0
2024-08-20,SKU_0001,3229,3418,0,0
2024-08-21,SKU_0001,3046,3229,0,0
2024-08-22,SKU_0001,2843,3046,0,0
2024-08-23,SKU_0001,2674,2843,0,0
2024-08-24,SKU_0001,2523,2674,0,0
2024-08-25,SKU_0001,2408,2523,0,0
2024-08-26,SKU_0001,2235,2408,0,0
2024-08-27,SKU_0001,2068,2235,0,0
2024-08-28,SKU_0001,10099,2068,1,8178
2024-08-29,SKU_0001,9912,10099,0,0
2024-08-30,SKU_0001,9754,9912,0,0
2024-08-31,SKU_0001,9609,9754,0,0
2024-09-01,SKU_0001,9470,9609,0,0
2024-09-02,SKU_0001,9260,9470,0,0
2024-09-03,SKU_0001,9083,9260,0,0
2024-09-04,SKU_0001,8825,9083,0,0
2024-09-05,SKU_0001,8549,8825,0,0
2024-09-06,SKU_0001,8263,8549,0,0
2024-09-07,SKU_0001,8097,8263,0,0
2024-09-08,SKU_0001,7931,8097,0,0
2024-09-09,SKU_0001,7754,7931,0,0
2024-09-10,SKU_0001,7597,7754,0,0
2024-09-11,SKU_0001,7401,7597,0,0
2024-09-12,SKU_0001,7231,7401,0,0
2024-09-13,SKU_0001,7020,7231,0,0
2024-09-14,SKU_0001,6908,7020,0,0
2024-09-15,SKU_0001,6746,6908,0,0
2024-09-16,SKU_0001,6581,6746,0,0
2024-09-17,SKU_0001,6414,6581,0,0
2024-09-18,SKU_0001,6200,6414,0,0
2024-09-19,SKU_0001,6021,6200,0,0
2024-09-20,SKU_0001,5857,6021,0,0
2024-09-21,SKU_0001,5697,5857,0,0
2024-09-22,SKU_0001,5542,5697,0,0
2024-09-23,SKU_0001,5275,5542,0,0
2024-09-24,SKU_0001,5085,5275,0,0
2024-09-25,SKU_0001,4770,5085,0,0
2024-09-26,SKU_0001,4614,4770,0,0
2024-09-27,SKU_0001,4310,4614,0,0
2024-09-28,SKU_0001,4113,4310,0,0
2024-09-29,SKU_0001,3971,4113,0,0
2024-09-30,SKU_0001,3783,3971,0,0
2024-10-01,SKU_0001,3630,3783,0,0
2024-10-02,SKU_0001,3426,3630,0,0
2024-10-03,SKU_0001,3273,3426,0,0
2024-10-04,SKU_0001,3119,3273,0,0
2024-10-05,SKU_0001,2993,3119,0,0
2024-10-06,SKU_0001,2835,2993,0,0
2024-10-07,SKU_0001,2642,2835,0,0
2024-10-08,SKU_0001,2478,2642,0,0
2024-10-09,SKU_0001,2272,2478,0,0
2024-10-10,SKU_0001,2083,2272,0,0
2024-10-11,SKU_0001,10082,2083,1,8178
2024-10-12,SKU_0001,9966,10082,0,0
2024-10-13,SKU_0001,9839,9966,0,0
2024-10-14,SKU_0001,9579,9839,0,0
2024-10-15,SKU_0001,9388,9579,0,0
2024-10-16,SKU_0001,9185,9388,0,0
2024-10-17,SKU_0001,9025,9185,0,0
2024-10-18,SKU_0001,8660,9025,0,0
2024-10-19,SKU_0001,8444,8660,0,0
2024-10-20,SKU_0001,8285,8444,0,0
2024-10-21,SKU_0001,8135,8285,0,0
2024-10-22,SKU_0001,7980,8135,0,0
2024-10-23,SKU_0001,7786,7980,0,0
2024-10-24,SKU_0001,7614,7786,0,0
2024-10-25,SKU_0001,7416,7614,0,0
2024-10-26,SKU_0001,7282,7416,0,0
2024-10-27,SKU_0001,7119,7282,0,0
2024-10-28,SKU_0001,6794,7119,0,0
2024-10-29,SKU_0001,6596,6794,0,0
2024-10-30,SKU_0001,6443,6596,0,0
2024-10-31,SKU_0001,6125,6443,0,0
2024-11-01,SKU_0001,5829,6125,0,0
2024-11-02,SKU_0001,5626,5829,0,0
2024-11-03,SKU_0001,5374,5626,0,0
2024-11-04,SKU_0001,5200,5374,0,0
2024-11-05,SKU_0001,5030,5200,0,0
2024-11-06,SKU_0001,4817,5030,0,0
2024-11-07,SKU_0001,4632,4817,0,0
2024-11-08,SKU_0001,4458,4632,0,0
2024-11-09,SKU_0001,4337,4458,0,0
2024-11-10,SKU_0001,4219,4337,0,0
2024-11-11,SKU_0001,4038,4219,0,0
2024-11-12,SKU_0001,3820,4038,0,0
2024-11-13,SKU_0001,3668,3820,0,0
2024-11-14,SKU_0001,3499,3668,0,0
2024-11-15,SKU_0001,3290,3499,0,0
2024-11-16,SKU_0001,3148,3290,0,0
2024-11-17,SKU_0001,3000,3148,0,0
2024-11-18,SKU_0001,2780,3000,0,0
2024-11-19,SKU_0001,2562,2780,0,0
2024-11-20,SKU_0001,2348,2562,0,0
2024-11-21,SKU_0001,2143,2348,0,0
2024-11-22,SKU_0001,10151,2143,1,8178
2024-11-23,SKU_0001,9869,10151,0,0
2024-11-24,SKU_0001,9691,9869,0,0
2024-11-25,SKU_0001,9355,9691,0,0
2024-11-26,SKU_0001,9051,9355,0,0
2024-11-27,SKU_0001,8480,9051,0,0
2024-11-28,SKU_0001,8068,8480,0,0
2024-11-29,SKU_0001,7890,8068,0,0
2024-11-30,SKU_0001,7652,7890,0,0
2024-12-01,SKU_0001,7479,7652,0,0
2024-12-02,SKU_0001,7305,7479,0,0
2024-12-03,SKU_0001,7149,7305,0,0
2024-12-04,SKU_0001,6980,7149,0,0
2024-12-05,SKU_0001,6826,6980,0,0
2024-12-06,SKU_0001,6617,6826,0,0
2024-12-07,SKU_0001,6453,6617,0,0
2024-12-08,SKU_0001,6320,6453,0,0
2024-12-10,SKU_0001,5982,6320,0,0
2024-12-11,SKU_0001,5647,5982,0,0
2024-12-12,SKU_0001,5359,5647,0,0
2024-12-13,SKU_0001,5081,5359,0,0
2024-12-14,SKU_0001,4811,5081,0,0
2024-12-15,SKU_0001,4537,4811,0,0
2024-12-16,SKU_0001,4327,4537,0,0
2024-12-17,SKU_0001,4119,4327,0,0
2024-12-18,SKU_0001,3948,4119,0,0
2024-12-19,SKU_0001,3771,3948,0,0
2024-12-20,SKU_0001,3574,3771,0,0
2024-12-21,SKU_0001,3435,3574,0,0
2024-12-22,SKU_0001,3309,3435,0,0
2024-12-23,SKU_0001,3090,3309,0,0
2024-12-24,SKU_0001,2786,3090,0,0
2024-12-25,SKU_0001,2462,2786,0,0
2024-12-26,SKU_0001,2234,2462,0,0
2024-12-27,SKU_0001,10207,2234,1,8178
2024-12-28,SKU_0001,10040,10207,0,0
2024-12-29,SKU_0001,9888,10040,0,0
2024-12-30,SKU_0001,9530,9888,0,0
2022-01-01,SKU_0002,7946,8088,0,0
2022-01-02,SKU_0002,7862,7946,0,0
2022-01-03,SKU_0002,7784,7862,0,0
2022-01-04,SKU_0002,7709,7784,0,0
2022-01-05,SKU_0002,7631,7709,0,0
2022-01-06,SKU_0002,7562,7631,0,0
2022-01-07,SKU_0002,7486,7562,0,0
2022-01-09,SKU_0002,7389,7486,0,0
2022-01-10,SKU_0002,7327,7389,0,0
2022-01-11,SKU_0002,7251,7327,0,0
2022-01-12,SKU_0002,7185,7251,0,0
2022-01-13,SKU_0002,7112,7185,0,0
2022-01-14,SKU_0002,7035,7112,0,0
2022-01-15,SKU_0002,6921,7035,0,0
2022-01-16,SKU_0002,6818,6921,0,0
2022-01-17,SKU_0002,6749,6818,0,0
2022-01-18,SKU_0002,6660,6749,0,0
2022-01-19,SKU_0002,6595,6660,0,0
2022-01-20,SKU_0002,6507,6595,0,0
2022-01-22,SKU_0002,6407,6507,0,0
2022-01-23,SKU_0002,6322,6407,0,0
2022-01-24,SKU_0002,6231,6322,0,0
2022-01-25,SKU_0002,6149,6231,0,0
2022-01-26,SKU_0002,6080,6149,0,0
2022-01-27,SKU_0002,6012,6080,0,0
2022-01-28,SKU_0002,5929,6012,0,0
2022-01-29,SKU_0002,5800,5929,0,0
2022-01-30,SKU_0002,5688,5800,0,0
2022-02-01,SKU_0002,5589,5688,0,0
2022-02-02,SKU_0002,5481,5589,0,0
2022-02-03,SKU_0002,5376,5481,0,0
2022-02-04,SKU_0002,5273,5376,0,0
2022-02-05,SKU_0002,5133,5273,0,0
2022-02-06,SKU_0002,5006,5133,0,0
2022-02-07,SKU_0002,4906,5006,0,0
2022-02-08,SKU_0002,4828,4906,0,0
2022-02-09,SKU_0002,4729,4828,0,0
2022-02-10,SKU_0002,4647,4729,0,0
2022-02-11,SKU_0002,4536,4647,0,0
2022-02-12,SKU_0002,4381,4536,0,0
2022-02-13,SKU_0002,4233,4381,0,0
2022-02-14,SKU_0002,4048,4233,0,0
2022-02-15,SKU_0002,3936,4048,0,0
2022-02-16,SKU_0002,3834,3936,0,0
2022-02-17,SKU_0002,3725,3834,0,0
2022-02-18,SKU_0002,3609,3725,0,0
2022-02-19,SKU_0002,3491,3609,0,0
2022-02-20,SKU_0002,3378,3491,0,0
2022-02-21,SKU_0002,8775,3378,1,5514
2022-02-22,SKU_0002,8689,8775,0,0
2022-02-23,SKU_0002,8576,8689,0,0
2022-02-24,SKU_0002,8477,8576,0,0
2022-02-25,SKU_0002,8384,8477,0,0
2022-02-26,SKU_0002,8235,8384,0,0
2022-02-27,SKU_0002,8105,8235,0,0
2022-02-28,SKU_0002,8023,8105,0,0
2022-03-01,SKU_0002,7912,8023,0,0
2022-03-02,SKU_0002,7821,7912,0,0
2022-03-03,SKU_0002,7696,7821,0,0
2022-03-04,SKU_0002,7570,7696,0,0
2022-03-05,SKU_0002,7399,7570,0,0
2022-03-06,SKU_0002,7237,7399,0,0
2022-03-07,SKU_0002,6950,7237,0,0
2022-03-08,SKU_0002,6611,6950,0,0
2022-03-09,SKU_0002,6363,6611,0,0
2022-03-10,SKU_0002,6066,6363,0,0
2022-03-11,SKU_0002,5952,6066,0,0
2022-03-12,SKU_0002,5788,5952,0,0
2022-03-13,SKU_0002,5316,5788,0,0
2022-03-14,SKU_0002,5223,5316,0,0
2022-03-15,SKU_0002,5105,5223,0,0
2022-03-16,SKU_0002,5003,5105,0,0
2022-03-17,SKU_0002,4879,5003,0,0
2022-03-18,SKU_0002,4780,4879,0,0
2022-03-19,SKU_0002,4623,4780,0,0
2022-03-20,SKU_0002,4480,4623,0,0
2022-03-21,SKU_0002,4356,4480,0,0
2022-03-22,SKU_0002,4230,4356,0,0
2022-03-23,SKU_0002,4120,4230,0,0
2022-03-24,SKU_0002,4029,4120,0,0
2022-03-25,SKU_0002,3898,4029,0,0
2022-03-26,SKU_0002,3756,3898,0,0
2022-03-27,SKU_0002,3593,3756,0,0
2022-03-28,SKU_0002,3496,3593,0,0
2022-03-29,SKU_0002,3382,3496,0,0
2022-03-30,SKU_0002,8766,3382,1,5514
2022-03-31,SKU_0002,8636,8766,0,0
2022-04-01,SKU_0002,8522,8636,0,0
2022-04-02,SKU_0002,8383,8522,0,0
2022-04-03,SKU_0002,8233,8383,0,0
2022-04-04,SKU_0002,8109,8233,0,0
2022-04-05,SKU_0002,7989,8109,0,0
2022-04-06,SKU_0002,7863,7989,0,0
2022-04-07,SKU_0002,7739,7863,0,0
2022-04-08,SKU_0002,7641,7739,0,0
2022-04-09,SKU_0002,7388,7641,0,0
2022-04-10,SKU_0002,7235,7388,0,0
2022-04-11,SKU_0002,7116,7235,0,0
2022-04-12,SKU_0002,7028,7116,0,0
2022-04-13,SKU_0002,6941,7028,0,0
2022-04-14,SKU_0002,6852,6941,0,0
2022-04-15,SKU_0002,6727,6852,0,0
2022-04-16,SKU_0002,6582,6727,0,0
2022-04-17,SKU_0002,6396,6582,0,0
2022-04-18,SKU_0002,6292,6396,0,0
2022-04-19,SKU_0002,6188,6292,0,0
2022-04-20,SKU_0002,6073,6188,0,0
2022-04-21,SKU_0002,5980,6073,0,0
2022-04-22,SKU_0002,5884,5980,0,0
2022-04-23,SKU_0002,5759,5884,0,0
2022-04-24,SKU_0002,5623,5759,0,0
2022-04-26,SKU_0002,5513,5623,0,0
2022-04-28,SKU_0002,5414,5513,0,0
2022-04-29,SKU_0002,5325,5414,0,0
2022-04-30,SKU_0002,5190,5325,0,0
2022-05-01,SKU_0002,5059,5190,0,0
2022-05-02,SKU_0002,4853,5059,0,0
2022-05-03,SKU_0002,4771,4853,0,0
2022-05-04,SKU_0002,4537,4771,0,0
2022-05-05,SKU_0002,4273,4537,0,0
2022-05-06,SKU_0002,4065,4273,0,0
2022-05-07,SKU_0002,3952,4065,0,0
2022-05-08,SKU_0002,3832,3952,0,0
2022-05-09,SKU_0002,3763,3832,0,0
2022-05-10,SKU_0002,3689,3763,0,0
